meal_id,name,category,ingredient,description,veg_nonveg,nutrient,disease,diet,price,user_id
meal_id_45,Watermelon And Sweet Potato Salad With Broiled Quinoa And Shikanji Dressing,salad,2 Slices  Seedless Watermelon 4 tbsp Shikanji Imli Dressing 1 cup Sweet Potato Dices 4 tbsp Ghee 5 tbsp Quinoa A few  Micro greens   For Shikanji Dressing 2 tbsp Imli puree   Lemon Juice 1 tsp Sendha Namak 4 tbsp Sugar syrup 1 tbsp Mint and Coriander puree 1 tsp Jeera powder 1 tsp Cracked Black pepper,https://food.ndtv.com/recipe-watermelon-and-sweet-potato-salad-with-broiled-quinoa-and-shikanji-dressing-956631,veg,carbohydrates fiber,diabeties scurvy eye_disease heart_disease hypertension obesity kidney_disease pregnancy,high_fiber_diet low_fat_diet dash_diet mediterranean_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet paleo_diet low_carb_diet ketogenic_diet,510,35
meal_id_46,Healthy Paneer Pizza,paneer,"2  Wheat Flour Base  1  Onion, chopped  200 gms Paneer  1/2  Capsicum 1/2 cup Mushroom 7-8  Olives 1  Tomato, chopped   Olive oil for cooking    For Pizza Sauce:  2 cups Tomato Puree 1 tbsp Ginger-garlic paste  1 tsp Sugar 7-8  Basil leaves   Salt to taste    Oregano and red chilli flakes to taste ",https://food.ndtv.com/recipe-healthy-paneer-pizza-956628,veg,sodium iodine chloride phosphorus,anemia diabeties scurvy eye_disease rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet mediterranean_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet paleo_diet ketogenic_diet,645,64
meal_id_47,Buckwheat Crepe With Strawberry Stew,strawberry,250 gms Buckwheat Flour or Mixed seeds flour/Black wheat flour 150 ml Low fat Milk/ Coconut milk 1 tbsp Flax seeds 1 nos Star anise 100 fluid ounce Water 200 gms Strawberries 1 Inch  Cinnamon stick 1/2 ml Stevia   Salt - a pinch,https://food.ndtv.com/recipe-buckwheat-crepe-with-strawberry-stew-956612,veg,calcium sodium iodine magnesium vitamin_c vitamin_d chloride potassium copper,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,270,60
meal_id_48,Gajar Matar Khichdi,khichdi,1 Cup Rice 1/2 cup Moong Dal 2  Carrots (grated) 1/2 cup Peas    A pinch of hing    Salt to taste  1-2  Green Chillies 1/2 tsp Turmeric 1 tsp Cumin Seeds 1 tbsp Garam Masala   Ghee for cooking ,https://food.ndtv.com/recipe-gajar-matar-khichdi-956607,veg,iron sodium iodine magnesium carbohydrates vitamin_a chloride copper,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,300,45
meal_id_49,Chilli Garlic Omelette,omelette,2  Eggs 1/2 tsp Chilli Flakes To taste  Red Chilli Powder   Salt To Taste 3-4 Cloves  Garlic (Chopped),https://food.ndtv.com/recipe-chilli-garlic-omelette-956606,veg,iron sodium iodine vitamin_a vitamin_k chloride,anemia diabeties scurvy heart_disease obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,220,99
meal_id_50,Masala Prawn Burger,prawn,"  6-7 pieces deveined prawns  1 Tbsp Ginger garlic 1  Green chilli, chopped 1-2  cloves Garlic, chopped 1  Ginger, chopped   Freshly chopped coriander    Fresh lemon juice  1  Onion, chopped   Tomato, chopped   Green capsicum    Cheese slices    Mayonnaise  1 tsp Red chilli powder  1 tsp Pepper powder 1 tsp Haldi  1 tsp Garam masala 1 tsp Fennel seeds 1 tsp Coriander powder 1 tsp Cinnamon powder   Salt as per taste   3-5 spoons of oil ",https://food.ndtv.com/recipe-masala-prawn-burger-958028,veg,iron calcium sodium iodine magnesium chloride chromium copper,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,445,88
meal_id_51,Beetroot Kofta Gravy,kofta,"<b>For the koftas: </b> 2  beetroot, grated 2  potatoes, mashed 1  carrot, grated 100 gram paneer, grated 2 tbsp besan 4  green chillies, finely chopped   1-inch ginger, finely chopped 3  garlic cloves, finely chopped 1/4 cup coriander leaves, finely chopped 1/4 cup mint leaves, finely chopped 1 tsp salt 1 cup maida (for rolling) 1 tsp chilli powder 1/2 tsp jeera powder 1/2 tsp dhania powder 1/2 tsp saunf powder 1/2 tsp cardamom powder 1 tsp chaat masala   Salt to taste   Oil for deep frying <b>For the gravy:</b> 3  tomatoes 2  onions 2  bay leaves 1 tsp ginger garlic paste 1 tsp chilli powder 1/2 tsp haldi 1 tsp garam masala 1 tbsp cashew powder 1/4 cup fresh cream 1 tbsp ghee   Coriander leaves for garnish ",https://food.ndtv.com/recipe-beetroot-kofta-gravy-958026,veg,iron sodium iodine carbohydrates vitamin_c chloride,anemia diabeties scurvy heart_disease obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,485,40
meal_id_52,Banana Appam,appam,"  2 ripe bananas, mashed 1 cup rice flour 1/2 cup jaggery, grated 1/4 cup freshly grated coconut 1/2 tsp cardamom powder    Pinch of salt   Water, as needed   Oil, for frying",https://food.ndtv.com/recipe-banana-appam-958021,veg,sodium iodine selenium carbohydrates chloride,diabeties heart_disease obesity goitre kidney_disease,high_fiber_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,670,5
meal_id_3,Paneer Paratha,paneer,"<b>For dough: </b> 2 cups Whole Wheat flour (atta 2/3 cups Water  1 tsp Ghee  <b>For stuffing: </b> 200 gram Paneer  2 tbsp Onion, finely chopped 2 tbsp Coriander, finely chopped 1  Green Chillies, finely chopped 1 tsp Red Chilli Powder  1/2 tsp Salt    Ghee or oil for roasting ",https://food.ndtv.com/recipe-paneer-paratha-958018,veg,iron sodium iodine carbohydrates chloride phosphorus,anemia diabeties scurvy heart_disease obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,510,51
meal_id_53,Crispy Vegetable Pops,bread,"  2 Cups Mixed Vegetables- Onion, Capsicum, Carrot, Beans, Potato, Peas, Corn (Finely Chopped)    Maida (All Purpose Flour)  1 tsp red chili and black pepper powder  1 tbsp corn flour 1 tsp garam masala  1 cup maida (refined flour)  1 cup bread crumbs   Half cup semolina  1-2 cup water  2 cups oil    Salt as per taste ",https://food.ndtv.com/recipe-crispy-vegetable-pops-958017,veg,sodium iodine carbohydrates chloride,diabeties scurvy heart_disease hypertension obesity goitre kidney_disease,high_fiber_diet low_fat_diet dash_diet gluten_free_diet vegan_diet low_sodium_diet ketogenic_diet,505,59
meal_id_54,Udupi Style-Vegetable Pulao,pulao,"<b>For Paste: </b> 1 cup freshly grated coconut 3-4  garlic pods  1 tbsp ginger    2 green chilies  2 tbsp coriander seeds  2-3  red dried chilies  1  cinnamon stick  2-3  cardamom pods    2 cloves  <b>Pulao Ingredients: </b> 1 cup basmati rice 1/2 cup cashews  1 sliced  onion  1  tomato  1  potato  1  carrot  1  cinnamon stick  1  Bay Leaf 1  cardamom  1/2 cup peas  1/2 cup cauliflower , chopped 1 tbsp oil  1 tbsp ghee  1/2 cup coconut mill    Salt as per taste    coriander ",https://food.ndtv.com/recipe-udupi-style-vegetable-pulao-958008,veg,iron sodium iodine magnesium carbohydrates chloride copper,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,435,33
meal_id_55,Gobi Manchurian,corn,"  1 medium-sized gobi/ cauliflower (cut into florets) 2/3 cup maida ⅓  cup corn flour 4 tsp oil 2  garlic cloves, finely chopped 1-inch   ginger , finely chopped 2  green chillies 1  onion , finely chopped 1  green capsicum (sliced or cubed) 2 tbsp tomato sauce 2 tbsp soy sauce 1 tsp chilli sauce 1 tbsp vinegar   sugar   Salt and pepper to taste   Oil for deep frying   Spring onion greens for garnish   corn flour slurry (optional)",https://food.ndtv.com/recipe-gobi-manchurian-958007,veg,iron sodium iodine carbohydrates chloride,anemia diabeties scurvy heart_disease obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,580,58
meal_id_56,Lauki Skin Chutney,chutney,"1 bowl   lauki peels, finely chopped  3-4  Green Chillies 6-8  cloves of garlic   to taste Salt 1.5 tbsp lemon juice 1 tsp urad dal    Half tsp mustard seeds    1 whole red chilli    Oil, to fry ",https://food.ndtv.com/recipe-lauki-skin-chutney-957989,veg,iron sodium iodine magnesium chloride copper,anemia diabeties scurvy eye_disease rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,425,74
meal_id_57,10-Minute Open Cheese Chili Toasties,cheese,"3-4  slices of bread  1  onion , chopped 1  tomato , chopped 1  green chili , chopped 1  capsicum , chopped 1  carrot , chopped   2-3 cloves of chopped garlic    Half cup boiled corns (optional)    Cheese spread  4-5 tbsp tomato ketchup  1/2 cup mozzarella cheese  1 tsp oregano  1 tsp red chili powder or chili flakes 1 tsp black pepper powder    Salt as per taste ",https://food.ndtv.com/recipe-10-minute-open-cheese-chili-toasties-957988,veg,iron calcium sodium iodine chloride chromium,anemia scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet dash_diet high_protien_diet vegan_diet low_sodium_diet low_carb_diet ketogenic_diet,235,89
meal_id_58,Kung Pao Paneer,paneer,"250 gms paneer 2 tbsp sesame or vegetable oil 10-12  cashew nuts, chopped 1 tbsp dark soya sauce  1 tbsp chilli sauce 1 tbsp cornflour 1-2 tbsp cornflour slurry 1 tbsp garlic , chopped 1 tbsp ginger, finely chopped   3 dried red chillies 1 tsp red chilli powder 1  onion, sliced 1 cup capsicum, chopped 1/4 cup peanuts 1 tsp sugar   Black pepper and Salt to taste   Chopped spring onion greens for garnish",https://food.ndtv.com/recipe-kung-pao-paneer-957980,veg,sodium iodine chloride phosphorus,heart_disease kidney_disease goitre obesity,vegan_diet low_sodium_diet low_fat_diet,675,31
meal_id_59,Cucumber Curd Rice,rice,"1 Cup cooked rice  1 Cup curd    Half cup grated cucumber  1 Tbsp curry leaves  1-2 Tbsp green chilis   coriander leaves , chopped 2-3 Tbsp pomegranate seeds  2 Tbsp peanuts  1 tsp black pepper powder 1 tsp cumin seeds  1/2 tsp asafoetida (hing) 1-2 tsp ghee    Salt as per taste ",https://food.ndtv.com/recipe-cucumber-curd-rice-957977,veg,iron sodium iodine magnesium carbohydrates chloride copper,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet omni_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,665,67
meal_id_60,Hummus,garlic,450 gms Canned chickpeas 1 tbsp Lemon Juice 1 tbsp Olive oil 1 clove  Minced garlic 1/2 tsp Ground cumin  to taste salt  1/2 tsp Sesame oil(Optional),https://food.ndtv.com/recipe-hummus-957974,veg,sodium iodine chloride,heart_disease obesity goitre kidney_disease pregnancy,vegan_diet low_sodium_diet,305,47
meal_id_61,Pudina Aloo,aloo,  5 big potatoes or 1/4 kg baby potatoes (boiled) 1 cup coriander leaves 1/2 cup mint leaves   2 tbsp of lime juice 1/2 inch  ginger   4 green chillies  1 tsp jeera (cumin seeds) 1/4 tsp hing (asafoetida) 1/4 tsp haldi (turmeric powder) 1/2 tsp chilli powder 1/4 tsp amchur (dried mango powder)   Salt to taste,https://food.ndtv.com/recipe-pudina-aloo-957972,veg,iron sodium iodine carbohydrates chloride,anemia diabeties scurvy heart_disease obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,340,44
meal_id_62,Healthy Khakhra Chaat,chaat,"2-4  khakhra sheets  1-2  boiled, chopped potatoes  1  tomato , chopped 1  Onion, chopped   Half cup sev  1/2 tsp red chili powder  1/2 tsp roasted jeera powder 1 tsp chaat masala  3 tbsp fresh lemon juice  3 tbsp green chutney 3 tbsp imli chutney (tamarind 4-5 tbsp pomegranate seeds    Freshly chopped coriander leaves    Salt as per taste ",https://food.ndtv.com/recipe-healthy-khakhra-chaat-957971,veg,iron sodium iodine magnesium chloride copper,anemia diabeties scurvy eye_disease rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet mediterranean_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet paleo_diet ketogenic_diet,540,65
meal_id_63,KFC-Style Veg Strips,onion,"1 Cup maida  1 cup buttermilk  1 cup breadcrumbs  2  carrots, finely chopped   Half cup boiled peas 2  potatoes, boiled and mashed 1 tsp red chilli powder  1 tsp garlic powder  1 tsp onion powder 1 tsp oregano  1 tsp salt    Half tsp black pepper    Oil, for frying ",https://food.ndtv.com/recipe-kfc-style-veg-strips-957968,veg,sodium iodine chloride,heart_disease kidney_disease goitre obesity,vegan_diet low_sodium_diet,545,54
meal_id_7,Indian Style Kachumber Salad,salad,"1  Onion (diced ) 1  tomato (diced ) 1  cucumber  (diced ) 2  green chillis    1 fresh lemon  1/2 cup pomegranate seeds    fresh coriander leaves, chopped 1/2 tsp black pepper and red chili powder   Salt as per taste ",https://food.ndtv.com/recipe-indian-style-kachumber-salad-957966,veg,iron sodium iodine magnesium chloride copper fiber,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet dash_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,620,58
meal_id_64,Chilli Oil Butter Garlic Pasta,pasta,"<b>For Chili Oil: </b> 2 cups oil    4-5 crushed garlic cloves  2  Green Onions, sliced  1 tsp sliced ginger    2-star anise    1 bay leave    1 cinnamon stick    1 tbsp sichuan peppercorns or black pepper powder  1/2 cup chili flakes 2 tbsp red chili powder 2 tbsp sesame seeds    1 tsp salt (as per taste)  <b>For Butter Garlic Sauce and Main Recipe: </b> 2 cups al-dante spaghetti 4 tbsp butter    4-5 minced garlic  1 tsp chili flakes 1-2 tbsp light soy sauce (as per taste)  2  green onions , chopped   Parmesan Cheese  ",https://food.ndtv.com/recipe-chilli-oil-butter-garlic-pasta-957965,veg,iron calcium sodium iodine magnesium chloride chromium copper,anemia diabeties scurvy eye_disease rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet dash_diet mediterranean_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,625,37
meal_id_65,Cucumber Chaas,coriander,"300 gms curds (dahi) 1 Cup cucumber (grated or chopped) 4 tsp mint leaves , chopped 1 tsp cumin (jeera) powder 1/2 tsp red chilli powder or 2 green chillies    Salt to taste   coriander leaves (for garnish), grated",https://food.ndtv.com/recipe-cucumber-chaas-957964,veg,iron sodium iodine chloride,anemia scurvy heart_disease obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,230,3
meal_id_8,Foxtail Millet Pulao,pulao,"1 Cup foxtail millet 2 cups water 2 tbsp oil 1  onion, chopped   2 cloves garlic, minced 1 tsp cumin seeds 1 tsp coriander powder 1/2 tsp turmeric powder 1/2 tsp red chili powder (optional) 1 cup vegetables (such as carrots, peas, and bell peppers), chopped   Salt to taste 1/4 cup fresh coriander leaves, finely chopped",https://food.ndtv.com/recipe-foxtail-millet-pulao-957959,veg,sodium iodine magnesium carbohydrates chloride potassium copper,diabeties heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_sodium_diet low_fat_diet high_protien_diet,200,23
meal_id_66,Bhindi Kadhi,coriander,"15-20  bhindi (okra/ lady finger) pieces 1 cup curd 2 tbsp besan 1/2 inch  ginger  2-3 cups water  1/2 tsp sugar   Salt to taste 3 tbsp oil 8  curry leaves 1/4 tsp mustard seeds 1/4 tsp cumin seeds (jeera) 2  dried red chillies 1/4 tsp turmeric powder (haldi) 1/4 tsp chilli powder 1/3 tsp asafoetida (heeng)   coriander leaves (for garnish), chopped",https://food.ndtv.com/recipe-bhindi-kadhi-957957,veg,sodium iodine magnesium chloride copper,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet high_protien_diet,500,40
meal_id_67,Vadapoo Cutlet,egg,"3 Cups banana blossom, cleaned and finely chopped 500 Gram potatoes, boiled, peeled and mashed 5  cloves garli 1/2 inch  ginger 1 Tbsp coconut oil 1/2 tsp cumin seeds 2  onions, chopped   2 sprigs curry leaves, finely chopped   5 green chillies, finely chopped 1 tsp salt 1/2 tsp black pepper powder 1/2 tsp garam masala powder 1  egg   6 slices bread, ground to crumbs   Vegetable Oil to deep fry",https://food.ndtv.com/recipe-vadapoo-cutlet-957954,veg,iron sodium iodine magnesium selenium vitamin_a vitamin_k chloride copper,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,405,66
meal_id_68,Indian-Style Masala Macaroni,coriander,"1 Cup macaroni 3 tbsp oil 1/2 tsp cumin seeds 4  garlic cloves, finely chopped 2-3  green chillies , finely chopped 1  Onion, chopped 1  tomato , chopped 1/4 cup carrots (optional), chopped 1/2 cup capsicum (optional), chopped 1/4 cup green peas (optional) 1/4 tsp turmeric  1/2 tsp chilli powder 1/4 tsp garam masala   Salt and pepper to taste 2 tbsp tomato or chilli sauce (optional) 1 tsp lemon juice   Coriander leaves (for garnish)",https://food.ndtv.com/recipe-indian-style-masala-macaroni-957950,veg,iron sodium iodine magnesium vitamin_a chloride copper,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,655,4
meal_id_69,Keerai Molagootal,keerai,"1 tsp oil 2 tsp urad dal 3  whole red chillies 1/2 cup grated coconut 1 tsp cumin seeds 1/2 cup toor dal 3 cups spinach (palak), finely chopped 1/2 tsp turmeric powder (haldi)   Salt to taste <b>For tempering: </b> 2 tsp coconut oil 1 tsp mustard seeds 2 tsp split urad dal   whole red chillies",https://food.ndtv.com/recipe-keerai-molagootal-957947,veg,sodium iodine magnesium vitamin_c vitamin_a vitamin_k chloride copper,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet high_protien_diet,600,12
meal_id_70,Farali Peanut Chutney,chutney,1 Cup peanuts 1 Cup curds (dahi) 1 tsp cumin seeds 1-inch  Ginger   3 green chillies  1 tsp lemon juice  To taste Rock salt (sendha namak) 3-4  curry leaves (for tempering) 1 Tbsp sesame seeds   Oil (for tempering),https://food.ndtv.com/recipe-farali-peanut-chutney-957944,veg,iron sodium iodine magnesium chloride copper,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet mediterranean_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,235,99
meal_id_71,Hyderabadi Veg Dalcha,coriander,"1.5   lauki 1/2  chana dal 1  onion, finely chopped 2  tomatoes, chopped 1  green chilli, finely chopped 1/2 tsp haldi 1/2 tsp Kashmiri red chilli powder 1 tsp garam masala 1-inch  ginger 1 tsp jeera 1-inch  imli (tamarind) 1.5  tsp ghee   Salt, to taste 1/2  water 1 tsp coriander leaves, finely chopped",https://food.ndtv.com/recipe-hyderabadi-veg-dalcha-957936,veg,iron carbohydrates,anemia scurvy diabeties heart_disease obesity goitre pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,285,2
